,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.35366168022155764,0.009432920211710256,0.006001806259155274,0.00031643201241501374,gini,10,"{'criterion': 'gini', 'max_depth': 10}",0.8793898809523809,0.8812251984126984,0.8802579365079365,0.8805803571428571,0.8806795634920634,0.8804265873015872,0.0006047520100844622,7,0.8832713293650793,0.8846168154761904,0.8857762896825396,0.8833147321428572,0.8840091765873016,0.8841976686507937,0.0009317659610025669
1,0.5903028964996337,0.055713821242901904,0.010202455520629882,0.00024475672774858974,gini,50,"{'criterion': 'gini', 'max_depth': 50}",0.883110119047619,0.8834325396825397,0.8794890873015873,0.8828373015873016,0.8831845238095238,0.8824107142857143,0.00147308901984676,4,0.9373945932539682,0.9370597718253968,0.937531001984127,0.9373449900793651,0.9367931547619047,0.9372247023809523,0.0002647968737315508
2,0.5957038402557373,0.045088598461803,0.010302352905273437,0.0003997341397380663,gini,100,"{'criterion': 'gini', 'max_depth': 100}",0.883110119047619,0.8834325396825397,0.8794890873015873,0.8828373015873016,0.8831845238095238,0.8824107142857143,0.00147308901984676,4,0.9373945932539682,0.9370597718253968,0.937531001984127,0.9373449900793651,0.9367931547619047,0.9372247023809523,0.0002647968737315508
3,0.5886019706726074,0.048316822600147843,0.010302209854125976,0.0002453984699794988,gini,150,"{'criterion': 'gini', 'max_depth': 150}",0.883110119047619,0.8834325396825397,0.8794890873015873,0.8828373015873016,0.8831845238095238,0.8824107142857143,0.00147308901984676,4,0.9373945932539682,0.9370597718253968,0.937531001984127,0.9373449900793651,0.9367931547619047,0.9372247023809523,0.0002647968737315508
4,0.3664544105529785,0.00930059715938413,0.006300783157348633,0.0002447758732414187,entropy,10,"{'criterion': 'entropy', 'max_depth': 10}",0.8806051587301588,0.8795386904761905,0.8772073412698412,0.8801339285714286,0.8811507936507936,0.8797271825396825,0.0013673391974384544,8,0.8826884920634921,0.8839409722222222,0.8819134424603174,0.8825830853174603,0.883922371031746,0.8830096726190476,0.0007983973421132327
5,0.601346778869629,0.013929650346947355,0.01029829978942871,0.00024244960564264923,entropy,50,"{'criterion': 'entropy', 'max_depth': 50}",0.8831845238095238,0.8844990079365079,0.8816468253968254,0.8831349206349206,0.883110119047619,0.8831150793650794,0.0009029140399520128,3,0.9373945932539682,0.9370597718253968,0.937531001984127,0.9373325892857143,0.9367931547619047,0.9372222222222222,0.00026371447422659605
6,0.5996050357818603,0.024601376012120296,0.010001802444458007,0.0003166599636089464,entropy,100,"{'criterion': 'entropy', 'max_depth': 100}",0.8831845238095238,0.8844990079365079,0.8816468253968254,0.8831845238095238,0.883110119047619,0.8831249999999999,0.0009033499407872312,1,0.9373945932539682,0.9370597718253968,0.937531001984127,0.9373449900793651,0.9367931547619047,0.9372247023809523,0.0002647968737315508
7,0.6149075508117676,0.009115364864428967,0.010101699829101562,0.00020008104204328783,entropy,150,"{'criterion': 'entropy', 'max_depth': 150}",0.8831845238095238,0.8844990079365079,0.8816468253968254,0.8831845238095238,0.883110119047619,0.8831249999999999,0.0009033499407872312,1,0.9373945932539682,0.9370597718253968,0.937531001984127,0.9373449900793651,0.9367931547619047,0.9372247023809523,0.0002647968737315508
